bin_name,bin_arch,is_static,is_stripped,used_libs,keywords,used_nvram_env,checksec,hash_value,bdg
gdutil,MIPS,0,1,"['libpthread.so.0', 'libgd.so.2', 'libpng12.so.0', 'libxml2.so.2', 'libuser_profile.so', 'libzysh_log.so', 'libzykit.so', 'libuam.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",a60b3027095385100eedc9a4d4cee8ece00008d28df3d30eb0b8ec2901a1b830,[]
dcs,MIPS,0,1,"['libm.so.0', 'libscan_ipc.so', 'libzykit.so', 'libzysh_log.so', 'libuam.so', 'libevent-1.4.so.2', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",84551c29c5a6db621e1e6f760cf88fbb37ce326351049eeb2bc74cf8ad0bc02f,[]
zwd,MIPS,0,1,"['libzysh_log.so', 'libzykit.so', 'libuam.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",28633dd1af33f841511c89f3e9ce82e185eaf9e315d667264a01ad90b86a41fa,[]
zdp_wtp,MIPS,0,1,"['libzykit.so', 'libuam.so', 'libzysh_log.so', 'libbmm.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",1469ec62855b14b9498f4df243679f42aa66548dd3ee566f781b4a12065efcec,[]
dhcp-sniffer,MIPS,0,1,"['libzykit.so', 'libgcc_s.so.1', 'libc.so.0']","['REQUEST_URI', 'REMOTE_USER', 'HTDOCS_DIR', 'SESSION_ID', 'REQUEST_METHOD', 'REALM', 'QUERY_STRING', 'REMOTE_ADDR', 'REMOTE_PASSWD']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",ffb7a75792c8aa98cd47cc55bb99b45c0ae364c049783420661dbe099a09593e,"['nebula_ap_redirect.cgi', 'zysh-cgi', 'logout.cgi', 'login.cgi', 'fbwifi_auth.cgi', 'admin.cgi', 'setuser.cgi', 'social_login.cgi', 'access.cgi', 'weblogin.cgi', 'fbwifi_forward.cgi', 'nebula_ga_auth.cgi', 'Clicktocontinue.cgi']"
ifstat,MIPS,0,1,"['libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",['IFSTAT_HISTORY'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",85857424a5951281307753c52e5d72fd3729f8b2436ff058c4100f39ead742cd,[]
ping,MIPS,0,1,"['libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",a685e17e7abb01cf17dbe6f5639d5b543bea13e641b38ce39c50e30fa792e0d9,[]
xinetd,MIPS,0,1,"['libm.so.0', 'libcrypt.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",22122cd9f6e9276cd64ce453a2614c1d64f99be945b0266a9beaa0c64e399ce0,[]
radmin,MIPS,0,1,"['libm.so.0', 'libfreeradius-server.so', 'libfreeradius-radius.so', 'libcrypto.so.1.1', 'libssl.so.1.1', 'libtalloc.so.2', 'libdl.so.0', 'libpthread.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",e180c5d43cad9ecdeb91a9301050c2d02c5581a2e42fb2a420b5e212af17e667,[]
coredumpApp,MIPS,0,1,"['libz.so.1', 'libzysh_log.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",883d4f0639245ab57af7d22ed12b2b4c1a56c8258df6fa509cb04309f774dd19,[]
weblogin.cgi,MIPS,0,1,"['libgcgi.so.0', 'libpam.so.0', 'libssl.so.1.1', 'libcrypto.so.1.1', 'libuam.so', 'libzysh_log.so', 'libzykit.so', 'libuser_profile.so', 'librrm_common.so.0', 'libcurl.so.4', 'libgcc_s.so.1', 'libc.so.0']","['HTTPS', 'HTTP_COOKIE', 'SERVER_ADDR', 'REMOTE_ADDR', 'SERVER_PORT', 'REMOTE_PORT']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",dc01ce133435cf3ba93cbce8f5e4fc799f0396024acdd00d5b25e0ce0de1d719,"['nebula_ap_redirect.cgi', 'zysh-cgi', 'logout.cgi', 'login.cgi', 'dhcp-sniffer', 'fbwifi_auth.cgi', 'admin.cgi', 'setuser.cgi', 'social_login.cgi', 'fbwifi_continue.cgi', 'access.cgi', 'fbwifi_forward.cgi', 'nebula_ga_auth.cgi', 'Clicktocontinue.cgi']"
setuser.cgi,MIPS,0,1,"['libgcgi.so.0', 'libpam.so.0', 'libssl.so.1.1', 'libcrypto.so.1.1', 'libuam.so', 'libzysh_log.so', 'libzykit.so', 'libuser_profile.so', 'librrm_common.so.0', 'libcurl.so.4', 'libgcc_s.so.1', 'libc.so.0']","['HTTP_COOKIE', 'REMOTE_ADDR']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",f31e09b90a8af117c73b4756f81821cb68ef5760bfdde7d6e5317401b394bcdb,"['nebula_ap_redirect.cgi', 'zysh-cgi', 'logout.cgi', 'login.cgi', 'dhcp-sniffer', 'fbwifi_auth.cgi', 'admin.cgi', 'social_login.cgi', 'fbwifi_continue.cgi', 'access.cgi', 'weblogin.cgi', 'fbwifi_forward.cgi', 'nebula_ga_auth.cgi', 'Clicktocontinue.cgi']"
applyservice.suid,MIPS,0,1,"['libzysh_log.so', 'libuam.so', 'libiface_generic.so', 'libzykit.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",1e32930eb33cc3a85c91d3e62501eca7ac52bdbf1103965dc544d77a06e21e12,[]
busybox,MIPS,0,1,"['libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",Not parsed,Not parsed,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",bf8d6042edef5a7fd21318559001a690bc37f190060fc8ac1a3a5b0c5f59582e,[]
export-cgi,MIPS,0,1,"['libgcgi.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",51202eea3919884eb939e26ca49542f8afd2d05553d9978ef2b4e4be06979316,[]
curl,MIPS,0,1,"['libcurl.so.4', 'libz.so.1', 'libssl.so.1.1', 'libgcc_s.so.1', 'libpthread.so.0', 'libc.so.0']","['HOME', 'CURL_HOME']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",59a1e13a6fc98a60fadfb17dac846855c8fb0d8188a0c356af5552812d212045,"['rumd', 'login', 'msmtp', 'wpa_cli', 'uamd', 'zylogin.login']"
nandwrite,MIPS,1,1,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",50245b530edd86d2b76e49c60978c2ab603b8a836e5ba7a4bd42ffe19e795e5b,[]
rate_limit_managerd,MIPS,0,0,"['libpthread.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",51c53852cf6556d9952e9f47c861cb0332b9d110e856457e8662605b449666fd,[]
iwlist,MIPS,0,1,"['libiw.so.29', 'libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4cfbfa19559904a02ff123bd285c21e8fa487984cbf58c042ae96ba7d49bba05,[]
ss,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']","['PROC_NET_UDP', 'PROC_NET_TCP', 'PROC_NET_PSCHED', 'PROC_IP_LOCAL_PORT_RANGE', 'PROC_ROOT', 'TCPDIAG_FILE', 'PROC_NET_NETLINK', 'HZ', 'PROC_NET_PACKET', 'PROC_SLABINFO', 'PROC_NET_RAW', 'PROC_NET_TCP6', 'PROC_NET_SOCKSTAT', 'PROC_NET_SOCKSTAT6', 'TOP', 'PROC_NET_SNMP', 'PROC_NET_UNIX']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",93ad8f245a3cdf2ad2d0f0b8821e202f8f8a10c90ff132f50e28977e0762aa77,"['in.telnetd', 'openssl', 'ip', 'rtacct', 'verify_cert', 'genl', 'nstat', 'tc', 'lldpd', 'redis-server', 'rtmon', 'radiusd', 'netstat']"
dbctl,MIPS,0,1,"['libparser.so.0', 'libevent-1.4.so.2', 'libbmm.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",78b5187d790d0fa932ffa07551e88742ca2c61155e9295682c31dbfa2a5b1ea9,[]
app_wd_cf,MIPS,0,1,"['libzysh_log.so', 'libzykit.so', 'libzld-sysinfo.so', 'libbmm.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",18e40a428037a0169d0314fc4e525e0b50cd2f0dc9b233f76f60058fa3e6e3f5,[]
logfwd-helper,MIPS,0,1,"['libiface_generic.so', 'libzysh_log.so', 'libzykit.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",5bd975e6ff172458e381dec4617d1748b42e547544050938585fea41b0b8aee5,[]
mips-linux-gd2topng,MIPS,0,1,"['libgd.so.2', 'libpng12.so.0', 'libz.so.1', 'libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",48920378a5695210521a5fce4d1c4baa8f938ef667850b7094324550d5b0bedc,[]
fbwifi_error.cgi,MIPS,0,1,"['libgcgi.so.0', 'libpam.so.0', 'libssl.so.1.1', 'libcrypto.so.1.1', 'libuam.so', 'libzysh_log.so', 'libzykit.so', 'libuser_profile.so', 'librrm_common.so.0', 'libcurl.so.4', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",31fc78685b55fe7ea27afc35a30e9fa263871c7f7931c4ed620252656293b010,[]
netopeer-server,MIPS,0,0,"['libcrypto.so.1.1', 'libssl.so.1.1', 'libnetconf.so.0', 'libparser.so.0', 'libsta.so.0', 'librrm_common.so.0', 'libevent-1.4.so.2', 'libzykit.so', 'libzysh_log.so', 'libxml2.so.2', 'libgcc_s.so.1', 'libpthread.so.0', 'libc.so.0']",['NETOPEER_VERBOSE'],1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",eac01ed2e58f8ca030b10478a5ba1cab791ed22269fe4d2d353acf3ad0b61193,[]
cert_util,MIPS,0,1,"['libcert_util.so', 'libcrypto.so.1.1', 'libxml2.so.2', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",5280f4b8f37e8262797c3bbe567093ba6172caabbed531a7aee844c4f5723cdc,[]
mesh_dvland,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",8beefd03fdc1bfbcaa5b0d9fe37e9fc9daecd2f6c512d021e18802c3aa34595c,[]
zysh-cgi,MIPS,0,1,"['libgcgi.so.0', 'libm.so.0', 'libuam.so', 'libzykit.so', 'libgcc_s.so.1', 'libc.so.0']","['HTTP_COOKIE', 'REMOTE_ADDR']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",99cbfffed01076645010e9d06973e86d5232e14ce7806bdb5571ee1fe5e562a9,"['nebula_ap_redirect.cgi', 'logout.cgi', 'login.cgi', 'dhcp-sniffer', 'fbwifi_auth.cgi', 'admin.cgi', 'setuser.cgi', 'social_login.cgi', 'fbwifi_continue.cgi', 'access.cgi', 'weblogin.cgi', 'fbwifi_forward.cgi', 'nebula_ga_auth.cgi', 'Clicktocontinue.cgi']"
ifconfig,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",eb8f48c56f850fae244a321f953751eb32f389e2d7b35083d6f6bd57fcbe81cf,[]
periodically,MIPS,0,1,"['libpthread.so.0', 'libgd.so.2', 'libpng12.so.0', 'libxml2.so.2', 'libuser_profile.so', 'libzysh_log.so', 'libzykit.so', 'libuam.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",e79501eb433971074aa5f5c2cd633f220aa02d6f60cfd734bb8628b25a5235a3,[]
wireless_health,MIPS,0,1,"['libevent-1.4.so.2', 'libzysh_log.so', 'libzylog_wrapper.so', 'libparser.so.0', 'libm.so.0', 'libzykit.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",239596b130c20cc6f5c58078f9344c39c5d8a47e1067fb464e9cb0fe826ada72,[]
update_fw,MIPS,1,1,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",29872df93edc316514373cc686d76faf5c793cb435005d31dcedd70485ebeaf0,[]
cert_tmp_pa,MIPS,0,1,"['libcert_util.so', 'libcrypto.so.1.1', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c45d79f11bcaeff5359ad8fd0e37a12ba256a837e18824323d7da3fe83899344,[]
scan_agent,MIPS,0,1,"['libm.so.0', 'libpthread.so.0', 'libscan_ipc.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c6c7d55bc1b7dbba75855e75f53d2c42d4df1a021d81adb3558349f73d13c899,[]
tcpdump,MIPS,0,1,"['libcrypto.so.1.1', 'libpcap.so.1', 'libgcc_s.so.1', 'libc.so.0']","['SNMP_PERSISTENT_FILE', 'SNMPCONFPATH', 'SNMP_PERSISTENT_DIR']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",90de8a25d1072a9027fe8d774615c8b7c368e28a1ff61a3524a443ae9c488409,"['rumd', 'uamd', 'zylogin.login']"
shutdown,MIPS,1,1,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",00dadac538a15e34751c817cf9962563fe0404f0d335dc3cfad00e882a9ac7af,[]
mips-linux-gd2copypal,MIPS,0,1,"['libgd.so.2', 'libpng12.so.0', 'libz.so.1', 'libm.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",c7e88892482adb77da6b3966b99085eec6666dc5b74195e988abd16d5b5b7209,[]
ccd,MIPS,0,1,"['libzld-sysinfo.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",df9ccef619697c3c3c5d7670f432319884c34871b0ff941f80c82cabf78f2a81,[]
rpcapd,MIPS,0,1,"['libcrypt.so.0', 'libpthread.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",b062a253c5161aa0bce074566449ce96f43ddca2b5c323f235bd496f1bc8aec0,[]
syslog-ng,MIPS,1,1,[],[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",fbde155592e568fd790f88132d5f55dfd4e3e4a401c35a03d2356ae3af1b568d,[]
zylog_save,MIPS,0,1,"['libzykit.so', 'libuam.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",21cbb4b91e34a31f03a0bbd20cd1ff0ad628ee5052ab4827c79b17ae164b4eae,[]
conf_pa,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",9823077241698b3016b797602106e71aebac743521cc582e42e6113b9094acba,[]
dot11k,MIPS,0,1,"['libpthread.so.0', 'libevent-1.4.so.2', 'libparser.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4a5b3e7ed602ab7ec21cfbca9a08c181330436ce5e1bd0362fe2015e4535f625,[]
wlanconfig,MIPS,0,1,"['libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",7d68357d175210853e154ec11b56250a7a0a7c9de2e0047cddc3c814f1b4c357,[]
wpa_passphrase,MIPS,0,1,"['libzylog_wrapper.so', 'libzykit.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",e1855b31973c984698c5fcd8f51bb7116e9b14e567c2de3f0e92076cac7abfae,[]
radeapclient,MIPS,0,1,"['libm.so.0', 'libfreeradius-radius.so', 'libfreeradius-server.so', 'libfreeradius-eap.so', 'libcrypto.so.1.1', 'libssl.so.1.1', 'libtalloc.so.2', 'libdl.so.0', 'libpthread.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",f2cbc6e7635a2cd2444a877543fdc6dfe2f50d1ca16b808d4fe4e9cc43e0d108,[]
xsltproc,MIPS,0,1,"['libxslt.so.1', 'libexslt.so.0', 'libxml2.so.2', 'libz.so.1', 'libm.so.0', 'libdl.so.0', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",200d445ec1913b8ad44112633fb0a0973b8f39a490c0b6ed518812186caa8986,[]
login,MIPS,0,1,"['libcrypt.so.0', 'libpam.so.0', 'libdl.so.0', 'libpam_misc.so.0', 'libgcc_s.so.1', 'libc.so.0']","['TERM', 'MAIL', 'UNIQUE', 'SERVICE', 'LOGNAME', 'PATH', 'SHELL', 'HOME', 'USER', 'ADDR']",1,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",4a612fca15afa908b23510194213509ec3ca7d065ed54da39a3f3b5b03af29c4,"['cron', 'rumd', 'agetty', 'redis-cli', 'msmtp', 'wpa_cli', 'uamd', 'curl', 'lighttpd', 'zylogin.login', 'blueberry', 'strace']"
radclient,MIPS,0,1,"['libm.so.0', 'libfreeradius-radius.so', 'libcrypto.so.1.1', 'libssl.so.1.1', 'libtalloc.so.2', 'libdl.so.0', 'libpthread.so.0', 'libpcap.so.1', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 1, 'runpath': 0}",8e319b51cfefb096479206ce2ad2b894c150cc2b37d363f6efeaad02117ae617,[]
zylogd,MIPS,0,0,"['libzykit.so', 'libuam.so', 'libgcc_s.so.1', 'libc.so.0']",[],0,"{'RELRO': 0, 'Canary': 0, 'NX': 0, 'PIE': 0, 'rpath': 0, 'runpath': 0}",ee66636d484a4d556ca3855eda6c649a33eb6b301e5d7485ca610065e8f899d0,[]
